method,loss,psnr,ssim
finet_dehaze_densehaze_a050_random_psnr,-31.84638023376465,15.734132766723633,0.5469738245010376,-31.84638023376465,15.642657279968262,0.6207051873207092

finet_dehaze_densehaze_a055_interleave_psnr,-31.041179656982422,15.465738296508789,0.5487708449363708,-31.041181564331055,14.92789363861084,0.6303336024284363

finet_dehaze_densehaze_a055_linear_psnr,-30.180862426757812,14.655545234680176,0.5301246643066406,-30.180862426757812,14.286261558532715,0.6077793836593628

finet_dehaze_densehaze_a055_random_psnr,-31.371417999267578,15.605860710144043,0.521969199180603,-31.371417999267578,15.423574447631836,0.5862043499946594

finet_dehaze_densehaze_a060_interleave_psnr,-29.920385360717773,14.819791793823242,0.5346604585647583,-29.920385360717773,14.52484130859375,0.6173141002655029

finet_dehaze_densehaze_a060_linear_psnr,-31.488449096679688,15.470486640930176,0.5635053515434265,-31.488452911376953,15.002944946289062,0.642634928226471

finet_dehaze_densehaze_a060_random_psnr,-31.2248477935791,15.58616828918457,0.5351002812385559,-31.224851608276367,15.473692893981934,0.6106904149055481

finet_dehaze_densehaze_a065_interleave_psnr,-30.83218765258789,15.360162734985352,0.5455000996589661,-30.832183837890625,15.187455177307129,0.6297840476036072

finet_dehaze_densehaze_a065_linear_psnr,-31.213787078857422,15.418258666992188,0.5651766061782837,-31.213788986206055,14.746146202087402,0.6331664323806763

finet_dehaze_densehaze_a065_random_psnr,-31.23299789428711,15.229894638061523,0.5345686078071594,-31.232999801635742,14.873233795166016,0.6148999929428101

finet_dehaze_densehaze_a070_interleave_psnr,-31.99810218811035,15.627931594848633,0.553652286529541,-31.99810218811035,15.30524730682373,0.6133533120155334

finet_dehaze_densehaze_a070_linear_psnr,-30.83572006225586,15.439204216003418,0.5369309186935425,-30.835721969604492,15.19909954071045,0.6086247563362122

finet_dehaze_densehaze_a070_random_psnr,-29.78377914428711,14.731226921081543,0.5194255709648132,-29.783777236938477,14.65001106262207,0.5839307308197021

finet_dehaze_densehaze_a075_interleave_psnr,-30.51156997680664,15.167928695678711,0.5557876229286194,-30.51156997680664,14.586690902709961,0.6197606921195984

finet_dehaze_densehaze_a075_linear_psnr,-32.91289138793945,16.40380096435547,0.5558982491493225,-32.91289138793945,16.19978141784668,0.6200540661811829

finet_dehaze_densehaze_a075_random_psnr,-31.31258773803711,15.38788890838623,0.5381587147712708,-31.312589645385742,15.177101135253906,0.6177143454551697

finet_dehaze_densehaze_a080_interleave_psnr,-31.66982078552246,15.768633842468262,0.5573170781135559,-31.669824600219727,15.255546569824219,0.6255552172660828

finet_dehaze_densehaze_a080_linear_psnr,-31.149097442626953,15.583806037902832,0.5541321039199829,-31.149097442626953,15.422916412353516,0.6372248530387878

finet_dehaze_densehaze_a080_random_psnr,-30.163558959960938,14.641748428344727,0.5212934017181396,-30.163562774658203,14.302827835083008,0.5898935794830322

finet_dehaze_densehaze_a085_interleave_psnr,-31.697860717773438,15.773603439331055,0.5441126227378845,-31.697864532470703,15.562884330749512,0.6327595710754395

finet_dehaze_densehaze_a085_linear_psnr,-32.53108596801758,15.970149040222168,0.5417726635932922,-32.53108596801758,15.417619705200195,0.6270953416824341

finet_dehaze_densehaze_a085_random_psnr,-29.4873046875,15.018686294555664,0.5327502489089966,-29.4873046875,14.966981887817383,0.6046381592750549

finet_dehaze_densehaze_a090_interleave_psnr,-32.22102355957031,15.947672843933105,0.5490849614143372,-32.22102737426758,15.506360054016113,0.6237996220588684

finet_dehaze_densehaze_a090_linear_psnr,-32.59617233276367,16.014598846435547,0.5491811037063599,-32.59617233276367,15.642928123474121,0.5960628986358643

finet_dehaze_densehaze_a090_random_psnr,-31.269535064697266,15.612119674682617,0.5156852602958679,-31.2695369720459,15.342119216918945,0.5813063383102417

finet_dehaze_densehaze_a095_interleave_psnr,-32.74212646484375,16.024154663085938,0.5794536471366882,-32.74213409423828,15.566031455993652,0.6782783269882202

finet_dehaze_densehaze_a095_linear_psnr,-30.769763946533203,15.454195976257324,0.5853596925735474,-30.769760131835938,14.965446472167969,0.6800796389579773

finet_dehaze_densehaze_a095_random_psnr,-29.303258895874023,14.273768424987793,0.4967339038848877,-29.303258895874023,14.121973991394043,0.5708964467048645

finet_dehaze_densehaze_a100_interleave_psnr,-32.6754150390625,16.156686782836914,0.552582859992981,-32.6754150390625,15.486157417297363,0.6439984440803528

finet_dehaze_densehaze_a100_linear_psnr,-32.882652282714844,16.026477813720703,0.5596281886100769,-32.882652282714844,15.6298246383667,0.6501270532608032

finet_dehaze_densehaze_a100_random_psnr,-31.545766830444336,15.603422164916992,0.5506141781806946,-31.545766830444336,15.200546264648438,0.6334006786346436
